variant,variant_type,w_coverage,w_continuity,w_stability,w_plausibility,w_temporal_consistency,threshold_A,threshold_B,threshold_C,grade_exact_agreement,grade_adjacent_agreement,quadratic_weighted_kappa,score_spearman_vs_base,scenario_rank_spearman_vs_base,top_failure_same_as_base,bottom_failure_same_as_base,exact_failure_order_same_as_base,failure_order
random_weight_threshold_0246,random_weight_threshold,0.2585228192196949,0.2209190784299021,0.2297226740309535,0.1028367118893915,0.1879987164300577,84.57225402502836,74.53996592782632,61.76210160372096,0.831858407079646,1.0,0.9224433768016472,0.9996174063477276,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0247,random_weight_threshold,0.2573908872796354,0.3405660147915305,0.1886674153471276,0.0801241629343997,0.1332515196473067,82.28322474315262,73.70862560364466,61.369295692280254,0.7787610619469026,1.0,0.9024145911775882,0.9929636036995144,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0248,random_weight_threshold,0.4108124120855995,0.192019880788033,0.1279430601198104,0.0956274062040638,0.1735972408024932,82.935544927832,74.38539075431788,55.892283352712695,0.5221238938053098,1.0,0.8034022810748116,0.9935873976977844,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0249,random_weight_threshold,0.2653848642874249,0.2976186849847877,0.1728790759189165,0.1052223392524666,0.1588950355564042,82.56619296455172,75.60579969372667,59.68223441073106,0.8407079646017699,1.0,0.9295169450412364,0.9952758001197686,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0250,random_weight_threshold,0.4174530397425684,0.2775219149814188,0.1001638504972702,0.0757713111248669,0.1290898836538755,85.01042467795705,73.67797735474863,63.72339205289701,0.7079646017699115,1.0,0.8727694564809444,0.9831825138066403,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0251,random_weight_threshold,0.3676040666561314,0.2172703112374627,0.1642525957263911,0.088891987161738,0.1619810392182768,85.09901254015705,76.00443231061395,58.47913964284421,0.9646017699115044,1.0,0.9827612509534708,0.9974466032337482,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0252,random_weight_threshold,0.3221069756107129,0.1949079364739308,0.235066619141636,0.1038415737916803,0.1440768949820398,80.79070783914814,74.4153240071637,63.18136215952511,0.831858407079646,1.0,0.9286876806058392,0.9977460243529178,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0253,random_weight_threshold,0.5245189116941901,0.1224379342005174,0.1345073345559554,0.1048175651573474,0.1137182543919896,88.79536254445324,71.29688362904166,62.88894808615676,0.5575221238938053,0.991150442477876,0.7678232215545648,0.997005788808304,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0254,random_weight_threshold,0.3204824986273221,0.2426263671974006,0.2113625202850251,0.1090081986869191,0.116520415203333,83.38259106846576,74.58912858185681,58.040733958129024,0.9823008849557522,1.0,0.9914980061695884,0.9983947701111184,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0255,random_weight_threshold,0.3918466704172945,0.1854617338270532,0.2363093941484015,0.0704432920065789,0.1159389096006718,82.35473172442319,75.81386277139164,62.706290586406624,0.8584070796460177,1.0,0.937993003635366,0.9962156497438288,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0256,random_weight_threshold,0.3720730938299811,0.1637163860823307,0.1767265288231265,0.1367616858975514,0.1507223053670102,81.73271935001311,78.47610061422102,59.860082790925645,0.6814159292035398,1.0,0.8696989109545163,0.9989104398163552,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0257,random_weight_threshold,0.329763975132322,0.2166021402124512,0.2098030256238422,0.128787129323138,0.1150437297082463,82.79483198868017,76.59254306204996,58.6524341951161,0.8849557522123894,1.0,0.9476721404908632,0.9987607292567704,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0258,random_weight_threshold,0.3121125424372154,0.2301536297440511,0.2541598179505528,0.0862105400530935,0.1173634698150868,87.6823594215289,77.44333306379134,60.34633078172036,0.7079646017699115,1.0,0.8466000246822165,0.9954837314525252,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0259,random_weight_threshold,0.3278058150556196,0.2413677081709273,0.2063672024389696,0.0748367036023447,0.1496225707321386,88.62291027829598,73.00571373194154,62.33947902830037,0.7522123893805309,1.0,0.8761352959599124,0.999126688402422,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0260,random_weight_threshold,0.316843006297896,0.1799589041014171,0.2097358011859336,0.148352442551377,0.1451098458633761,88.66741746910702,73.25906528439558,65.43160362058056,0.7876106194690266,1.0,0.8923638672805208,0.9982783285647748,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0261,random_weight_threshold,0.3784849501937288,0.189734681673887,0.231740228695856,0.0897804967987641,0.1102596426377639,84.24500903541981,76.08917651880994,59.42062317921349,0.9557522123893806,1.0,0.9783897494740867,0.9965400226229292,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0262,random_weight_threshold,0.2892607109710419,0.2139073982677249,0.2595498529234291,0.0963674729745336,0.1409145648632704,83.80613102344853,76.76899583824621,62.703773608480034,0.7876106194690266,1.0,0.9025652080189696,0.995475414199215,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0263,random_weight_threshold,0.2769472680647332,0.1849719642084725,0.2211731812996653,0.13354414536848,0.183363441058649,83.90409967029346,74.67270323815359,57.76282374776864,0.9292035398230089,1.0,0.967019336008756,0.9987690465100806,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0264,random_weight_threshold,0.308067206251927,0.243840132130767,0.2179229138880565,0.0883549639293798,0.1418147837998695,82.98794363226963,72.64996899906657,58.89456264399415,0.9646017699115044,1.0,0.9832617390016294,0.99906015037594,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0265,random_weight_threshold,0.3312573858943762,0.2000364796501672,0.2196170064486322,0.0630778918536232,0.1860112361532011,82.97713275187662,76.21526688675861,60.09596389080434,0.8761061946902655,1.0,0.944334975369458,0.9995758200811764,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0266,random_weight_threshold,0.3276310154100404,0.2031005087131794,0.1997922514954118,0.0924286179191768,0.1770476064621913,85.3323972933544,74.20735757973846,57.95390773958904,0.9734513274336284,1.0,0.9869359127519364,0.9998003859205536,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0267,random_weight_threshold,0.3277692140549301,0.2003811498553875,0.1798380636517751,0.1063979102627311,0.1856136621751759,85.40505417117089,73.15756277643925,65.97363037848216,0.7876106194690266,1.0,0.9067015274528692,0.9990102468560784,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0268,random_weight_threshold,0.3191298740771349,0.164454418425401,0.1758744186701082,0.1294227434798648,0.2111185453474909,87.03448678971974,72.53105232995081,61.64972182900803,0.831858407079646,1.0,0.9156418215394287,0.998561115177324,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0269,random_weight_threshold,0.3046283580086704,0.2996629703630905,0.1618659031497895,0.131482342625836,0.1023604258526136,86.12252261344294,73.2714926318709,54.94262048969635,0.831858407079646,1.0,0.9099979040033536,0.9945771508417062,0.8285714285714287,False,True,False,spike_noise > gaussian_noise > stuck_sensor > outage_block > time_shift > random_missing
random_weight_threshold_0270,random_weight_threshold,0.3901630928407106,0.2031262754010581,0.2020947913982446,0.0731811569530275,0.1314346834069591,85.32722367182242,73.95263350131046,63.88429350540734,0.911504424778761,1.0,0.9587982206665208,0.9997837514139332,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0271,random_weight_threshold,0.3557774044354851,0.1680834457850591,0.1980062097787404,0.082716583550048,0.1954163564506672,85.65223146223465,74.75648795413446,59.36724157746133,0.9380530973451328,1.0,0.9690858639152696,0.9992597644553864,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0272,random_weight_threshold,0.3521677445871189,0.1819835484923639,0.2244797997622435,0.1106164212379712,0.1307524859203024,81.434970322544,71.19748388688754,57.53314518891312,0.7433628318584071,1.0,0.887314741583852,0.9972719409142324,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0273,random_weight_threshold,0.2291174264999859,0.2988104259786794,0.2032855723112783,0.1106066188163573,0.1581799563936989,84.4581740431911,73.01607374311133,59.04818868600988,0.831858407079646,1.0,0.9218050041883672,0.996440215583206,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0274,random_weight_threshold,0.4097882890535608,0.1670937101267093,0.1462303775758714,0.1018951336769538,0.1749924895669046,84.25272001907551,72.0339984303703,57.61519378158146,0.5575221238938053,1.0,0.8047954671088999,0.9966730986758934,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0275,random_weight_threshold,0.3320576678948807,0.2175925238815968,0.2167315892530637,0.0718592612853464,0.1617589576851122,85.13628821877865,75.1216753818599,50.0,0.8584070796460177,1.0,0.9222432478926544,0.9998003859205536,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0276,random_weight_threshold,0.3200088113817024,0.2545386050608185,0.2329478276485295,0.095741323192598,0.0967634327163515,86.82229582616267,77.67006210789185,61.49478139323858,0.6991150442477876,1.0,0.8502144249512671,0.996290505023621,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0277,random_weight_threshold,0.2640910705823101,0.2392249178574321,0.2285625030491666,0.1197501645375061,0.148371343973585,86.59327195186324,71.01756518204105,57.01830738785455,0.8849557522123894,1.0,0.9399009941496544,0.9983531838445676,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0278,random_weight_threshold,0.322703058696986,0.2370285126682345,0.1785880982579651,0.1325050941278819,0.1291752362489322,84.71616553617325,76.36803743256148,62.489007680923606,0.9203539823008848,1.0,0.9637549449374532,0.9983947701111184,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0279,random_weight_threshold,0.4960638220142,0.1605815184066166,0.1356261876801179,0.0926631185988737,0.1150653533001916,82.56612090737684,73.85648629222568,59.06346206866666,0.4424778761061947,1.0,0.7780652804189918,0.9966564641692728,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0280,random_weight_threshold,0.3189598699521652,0.3096532756319154,0.191520105702271,0.0826217869017077,0.0972449618119405,82.33216014035763,74.7573113641265,62.81908402140638,0.7787610619469026,1.0,0.9032699880157508,0.9948765719608758,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0281,random_weight_threshold,0.3100833675953655,0.1857840806526945,0.2690191538661204,0.1158598537184679,0.1192535441673516,83.51882294978932,70.64497332000678,60.80581073293851,0.8938053097345132,1.0,0.9500626058775872,0.9885055559252112,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0282,random_weight_threshold,0.3717639601772171,0.2241475372231932,0.1569345271352683,0.1291806094445798,0.1179733660197415,87.57186870081314,73.02849739467007,60.95241832687254,0.831858407079646,1.0,0.912911207560946,0.9975464102734712,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0283,random_weight_threshold,0.3167476525760365,0.2422944781130801,0.1403305942345781,0.1125534644903395,0.1880738105859656,84.07640232448736,73.09571709435261,58.929086100610256,0.8053097345132744,1.0,0.9118689733408962,0.9941945571894338,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0284,random_weight_threshold,0.4653872257633634,0.109988835608277,0.136384056176352,0.1466582949885014,0.1415815874635063,83.64648025323531,78.2933166348703,58.52288127281101,0.415929203539823,1.0,0.7645089990527313,0.9960992081974852,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0285,random_weight_threshold,0.4049052965763637,0.1806678685313278,0.1118587574682393,0.0900922190774933,0.2124758583465758,84.43795056556733,73.65114187179589,53.54976450118976,0.5486725663716814,1.0,0.8084682109741101,0.9892873777363764,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
